x,y,species min
7483.0,7483.0,0.5878078
7484.0,7484.0,0.5873231
7485.0,7485.0,0.001087509
7486.0,7486.0,1.4195392E-4
7487.0,7487.0,0.014163856
7488.0,7488.0,0.4062982
7489.0,7489.0,0.19872506
7490.0,7490.0,0.16697687
7491.0,7491.0,0.25305974
7492.0,7492.0,0.14993605
7493.0,7493.0,0.024607329
7494.0,7494.0,1.9892132E-9
7495.0,7495.0,8.216248E-4
7496.0,7496.0,0.008492515
7497.0,7497.0,0.095014386
7498.0,7498.0,0.56182265
7499.0,7499.0,0.24633607
7500.0,7500.0,0.08876379
7501.0,7501.0,0.36390892
7502.0,7502.0,0.024213439
7503.0,7503.0,0.067728736
7504.0,7504.0,0.22113365
7505.0,7505.0,0.022035243
7506.0,7506.0,0.01811527
7507.0,7507.0,0.62458616
7508.0,7508.0,0.048378836
7509.0,7509.0,0.2210743
7510.0,7510.0,0.29420927
7511.0,7511.0,0.008390601
7512.0,7512.0,0.038397714
7513.0,7513.0,0.5563572
7514.0,7514.0,0.12785688
7515.0,7515.0,0.51272553
7516.0,7516.0,0.6101194
7517.0,7517.0,0.0019510204
7518.0,7518.0,2.8170734E-14
7519.0,7519.0,0.23700066
7520.0,7520.0,5.9139164E-4
7521.0,7521.0,1.5000391E-7
7522.0,7522.0,0.07552481
7523.0,7523.0,0.053487435
7524.0,7524.0,0.5975186
7525.0,7525.0,0.21433246
7526.0,7526.0,0.0013255229
7527.0,7527.0,0.045808747
7528.0,7528.0,8.67031E-8
7529.0,7529.0,0.30297577
7530.0,7530.0,2.708379E-4
7531.0,7531.0,0.10513666
7532.0,7532.0,0.0032418184
7533.0,7533.0,0.004156609
7534.0,7534.0,0.0020979044
7535.0,7535.0,0.49225557
7536.0,7536.0,0.0019232007
7537.0,7537.0,0.00391388
7538.0,7538.0,0.0023098078
7539.0,7539.0,0.004359633
7540.0,7540.0,0.2997317
7541.0,7541.0,0.18822882
7542.0,7542.0,0.0025138478
7543.0,7543.0,0.5059673
7544.0,7544.0,0.018680805
7545.0,7545.0,0.022103947
7546.0,7546.0,0.3978099
7547.0,7547.0,0.6120128
7548.0,7548.0,0.003988548
7549.0,7549.0,0.5854023
7550.0,7550.0,7.030538E-4
7551.0,7551.0,0.32679474
7552.0,7552.0,0.07517038
7553.0,7553.0,0.01695392
7554.0,7554.0,0.04764345
7555.0,7555.0,1.4554604E-4
7556.0,7556.0,0.0041388236
7557.0,7557.0,0.3498272
7558.0,7558.0,0.081778586
7559.0,7559.0,0.011062619
7560.0,7560.0,0.0039414475
7561.0,7561.0,0.5743823
7562.0,7562.0,0.51332223
7563.0,7563.0,0.10805897
7564.0,7564.0,0.011968421
7565.0,7565.0,0.0022352885
7566.0,7566.0,6.340302E-5
7567.0,7567.0,0.5078304
7568.0,7568.0,1.2288992E-4
7569.0,7569.0,0.31150228
7570.0,7570.0,0.4248898
7571.0,7571.0,0.1944628
7572.0,7572.0,4.735224E-9
7573.0,7573.0,0.19597651
7574.0,7574.0,0.008186792
7575.0,7575.0,0.38044044
7576.0,7576.0,0.5480394
7577.0,7577.0,0.12082783
7578.0,7578.0,1.417966E-7
7579.0,7579.0,0.0074960315
7580.0,7580.0,0.39027694
7581.0,7581.0,0.03326519
7582.0,7582.0,0.027259313
7583.0,7583.0,0.3793455
7584.0,7584.0,0.4858795
7585.0,7585.0,1.5963767E-8
7586.0,7586.0,0.15558523
7587.0,7587.0,0.62163204
7588.0,7588.0,4.696028E-4
7589.0,7589.0,1.2432801E-9
7590.0,7590.0,0.16580305
7591.0,7591.0,0.009467837
7592.0,7592.0,0.079447
7593.0,7593.0,0.49388334
7594.0,7594.0,0.64313275
7595.0,7595.0,3.078118E-8
7596.0,7596.0,0.008603516
7597.0,7597.0,0.021283587
7598.0,7598.0,0.006531929
7599.0,7599.0,0.053567708
7600.0,7600.0,0.0039792378
7601.0,7601.0,2.0957393E-4
7602.0,7602.0,9.4001094E-4
7603.0,7603.0,2.123623E-8
7604.0,7604.0,9.6518605E-5
7605.0,7605.0,0.4133822
7606.0,7606.0,0.060822606
7607.0,7607.0,7.0085225E-4
7608.0,7608.0,1.506208E-4
7609.0,7609.0,0.01673159
7610.0,7610.0,0.31911227
7611.0,7611.0,0.009161158
7612.0,7612.0,0.0046850424
7613.0,7613.0,0.0015769311
7614.0,7614.0,0.17099334
7615.0,7615.0,0.46067113
7616.0,7616.0,0.29801473
7617.0,7617.0,0.013218338
7618.0,7618.0,0.3195926
7619.0,7619.0,0.18162729
7620.0,7620.0,0.044555698
7621.0,7621.0,0.3733774
7622.0,7622.0,0.5647519
7623.0,7623.0,0.1185966
7624.0,7624.0,4.0853754E-4
7625.0,7625.0,0.16062434
7626.0,7626.0,0.033602245
7627.0,7627.0,0.0034319179
7628.0,7628.0,7.248942E-7
7629.0,7629.0,0.18078452
7630.0,7630.0,8.8559576E-11
7631.0,7631.0,0.0063015344
7632.0,7632.0,0.5731259
7633.0,7633.0,0.0014709386
7634.0,7634.0,0.24064523
7635.0,7635.0,0.110095486
7636.0,7636.0,0.17945556
7637.0,7637.0,0.102791786
7638.0,7638.0,0.28079182
7639.0,7639.0,0.083656006
7640.0,7640.0,0.002636307
7641.0,7641.0,0.0021872162
7642.0,7642.0,0.35347888
7643.0,7643.0,0.5169886
7644.0,7644.0,0.2537262
7645.0,7645.0,1.5006322E-4
7646.0,7646.0,0.0057538636
7647.0,7647.0,0.028458416
7648.0,7648.0,8.3874015E-4
7649.0,7649.0,2.3026984E-10
7650.0,7650.0,0.05186456
7651.0,7651.0,0.5214968
7652.0,7652.0,0.0058864066
7653.0,7653.0,0.012896772
7654.0,7654.0,0.24128807
7655.0,7655.0,0.25138527
7656.0,7656.0,1.0668998E-4
7657.0,7657.0,0.39600244
7658.0,7658.0,6.382974E-5
7659.0,7659.0,0.43486226
7660.0,7660.0,6.045675E-4
7661.0,7661.0,7.410378E-4
7662.0,7662.0,5.5631966E-7
7663.0,7663.0,0.054095365
7664.0,7664.0,0.40122852
7665.0,7665.0,0.011106829
7666.0,7666.0,0.025037108
7667.0,7667.0,0.44979185
7668.0,7668.0,0.009676813
7669.0,7669.0,0.006290688
7670.0,7670.0,0.09830793
7671.0,7671.0,0.031198079
7672.0,7672.0,0.22967856
7673.0,7673.0,0.3056128
7674.0,7674.0,3.9279406E-4
7675.0,7675.0,2.8349773E-4
7676.0,7676.0,0.16552116
7677.0,7677.0,0.35251358
7678.0,7678.0,0.59998596
7679.0,7679.0,7.087827E-4
7680.0,7680.0,0.3792429
7681.0,7681.0,0.04689135
7682.0,7682.0,0.0012770151
7683.0,7683.0,0.026501004
7684.0,7684.0,0.014799748
7685.0,7685.0,0.0021992868
7686.0,7686.0,0.19949779
7687.0,7687.0,0.0067846733
7688.0,7688.0,0.005594141
7689.0,7689.0,2.123964E-4
7690.0,7690.0,0.015028695
7691.0,7691.0,0.13591635
7692.0,7692.0,6.461871E-4
7693.0,7693.0,0.6328864
7694.0,7694.0,0.2828436
7695.0,7695.0,0.47422865
7696.0,7696.0,0.0065443283
7697.0,7697.0,0.4866769
7698.0,7698.0,0.0032218061
7699.0,7699.0,0.5459979
7700.0,7700.0,0.3188968
7701.0,7701.0,0.0012147176
7702.0,7702.0,1.9639725E-4
7703.0,7703.0,0.14117837
7704.0,7704.0,1.1324528E-4
7705.0,7705.0,0.07960128
7706.0,7706.0,0.3104748
7707.0,7707.0,0.054575015
7708.0,7708.0,0.042686354
7709.0,7709.0,0.4253604
7710.0,7710.0,0.50584
7711.0,7711.0,0.26385418
7712.0,7712.0,0.6383999
7713.0,7713.0,0.42939135
7714.0,7714.0,0.0022432108
7715.0,7715.0,9.781487E-4
7716.0,7716.0,3.445623E-5
7717.0,7717.0,0.5596954
7718.0,7718.0,0.11551059
7719.0,7719.0,0.044253293
7720.0,7720.0,1.8884541E-6
7721.0,7721.0,0.036446504
7722.0,7722.0,0.61079437
7723.0,7723.0,0.010979838
7724.0,7724.0,0.10490141
7725.0,7725.0,0.021958765
7726.0,7726.0,0.30499676
7727.0,7727.0,0.0013562749
7728.0,7728.0,0.5298468
7729.0,7729.0,0.04837152
7730.0,7730.0,0.5206146
7731.0,7731.0,0.03452593
7732.0,7732.0,0.43554404
7733.0,7733.0,0.009991288
7734.0,7734.0,0.06641584
7735.0,7735.0,0.0025250912
7736.0,7736.0,0.004005562
7737.0,7737.0,0.638287
7738.0,7738.0,9.3340874E-4
7739.0,7739.0,0.18922967
7740.0,7740.0,0.1403826
7741.0,7741.0,1.235862E-8
7742.0,7742.0,0.47365203
7743.0,7743.0,0.0017488211
7744.0,7744.0,0.06433802
7745.0,7745.0,4.5526776E-5
7746.0,7746.0,0.18099822
7747.0,7747.0,0.33379322
7748.0,7748.0,6.4560666E-4
7749.0,7749.0,0.3654774
7750.0,7750.0,0.011952161
7751.0,7751.0,0.018486073
7752.0,7752.0,0.33789697
7753.0,7753.0,0.5888873
7754.0,7754.0,0.0032794387
7755.0,7755.0,0.51657605
7756.0,7756.0,0.044913784
7757.0,7757.0,0.003855054
7758.0,7758.0,0.64431804
7759.0,7759.0,0.091439426
7760.0,7760.0,0.2951467
7761.0,7761.0,0.0031831411
7762.0,7762.0,0.22969763
7763.0,7763.0,0.05864763
7764.0,7764.0,7.90874E-4
7765.0,7765.0,7.3704857E-4
7766.0,7766.0,0.01967878
7767.0,7767.0,0.52616876
7768.0,7768.0,1.4657616E-4
7769.0,7769.0,0.0018816793
7770.0,7770.0,3.2176974E-4
7771.0,7771.0,0.27373704
7772.0,7772.0,7.3721656E-4
7773.0,7773.0,8.829165E-6
7774.0,7774.0,0.0016055335
7775.0,7775.0,2.596212E-4
7776.0,7776.0,0.0016583208
7777.0,7777.0,0.47410244
7778.0,7778.0,0.2466199
7779.0,7779.0,0.14963205
7780.0,7780.0,0.5639058
7781.0,7781.0,0.046817996
7782.0,7782.0,7.952728E-4
7783.0,7783.0,0.28437266
7784.0,7784.0,0.13089143
7785.0,7785.0,0.008210636
7786.0,7786.0,1.0765406E-11
7787.0,7787.0,0.3973384
7788.0,7788.0,0.0013873501
7789.0,7789.0,0.0011932532
7790.0,7790.0,0.4222044
7791.0,7791.0,0.0031865782
7792.0,7792.0,0.41913795
7793.0,7793.0,0.009028126
7794.0,7794.0,0.017785141
7795.0,7795.0,0.45214346
7796.0,7796.0,0.005208165
7797.0,7797.0,0.11938518
7798.0,7798.0,0.02868361
7799.0,7799.0,2.2924191E-4
7800.0,7800.0,0.2787416
7801.0,7801.0,0.024078118
7802.0,7802.0,0.004963013
7803.0,7803.0,0.022111867
7804.0,7804.0,0.37554252
7805.0,7805.0,0.38934183
7806.0,7806.0,0.0012196422
7807.0,7807.0,8.2642255E-6
7808.0,7808.0,0.14720103
7809.0,7809.0,0.11577616
7810.0,7810.0,0.036426663
7811.0,7811.0,0.3328761
7812.0,7812.0,0.057124306
7813.0,7813.0,0.0010493703
7814.0,7814.0,0.0010572583
7815.0,7815.0,0.46962956
7816.0,7816.0,0.0012863774
7817.0,7817.0,0.61268127
7818.0,7818.0,0.54431725
7819.0,7819.0,0.024553407
7820.0,7820.0,0.0039010192
7821.0,7821.0,4.4664785E-7
7822.0,7822.0,5.473831E-6
7823.0,7823.0,0.48887262
7824.0,7824.0,2.4430241E-5
7825.0,7825.0,0.47618622
7826.0,7826.0,0.0048680934
7827.0,7827.0,0.20489693
7828.0,7828.0,0.53867847
7829.0,7829.0,0.0021427379
7830.0,7830.0,4.5046414E-5
7831.0,7831.0,0.021655187
7832.0,7832.0,0.30240023
7833.0,7833.0,0.0014811232
7834.0,7834.0,0.09057979
7835.0,7835.0,0.37702435
7836.0,7836.0,0.26562873
7837.0,7837.0,0.16364518
7838.0,7838.0,0.041495487
7839.0,7839.0,0.12306729
7840.0,7840.0,0.0074721887
7841.0,7841.0,0.04260062
7842.0,7842.0,0.04309664
7843.0,7843.0,0.002815549
7844.0,7844.0,0.012487698
7845.0,7845.0,2.4960958E-4
7846.0,7846.0,0.0058961622
7847.0,7847.0,2.2943945E-12
7848.0,7848.0,5.8899575E-4
7849.0,7849.0,0.057667222
7850.0,7850.0,0.49066254
7851.0,7851.0,0.05604658
7852.0,7852.0,0.48511425
7853.0,7853.0,0.005977098
7854.0,7854.0,0.2342645
7855.0,7855.0,0.010418158
7856.0,7856.0,0.045844562
7857.0,7857.0,0.025371289
7858.0,7858.0,0.0013952545
7859.0,7859.0,0.01927819
7860.0,7860.0,0.023729563
7861.0,7861.0,9.576711E-5
7862.0,7862.0,0.0278373
7863.0,7863.0,0.59833044
7864.0,7864.0,0.059623424
7865.0,7865.0,0.00133102
7866.0,7866.0,1.4245881E-4
7867.0,7867.0,1.5001828E-7
7868.0,7868.0,0.12191198
7869.0,7869.0,0.0073864073
7870.0,7870.0,0.61598396
7871.0,7871.0,0.005477581
7872.0,7872.0,0.25077647
7873.0,7873.0,0.04949866
7874.0,7874.0,0.004623971
7875.0,7875.0,0.56384605
7876.0,7876.0,2.050124E-6
7877.0,7877.0,0.41363582
7878.0,7878.0,0.076044105
7879.0,7879.0,0.028426869
7880.0,7880.0,0.026295306
7881.0,7881.0,0.045256767
7882.0,7882.0,0.011307879
7883.0,7883.0,0.06580468
7884.0,7884.0,0.65673286
7885.0,7885.0,0.12563111
7886.0,7886.0,0.49203634
7887.0,7887.0,0.5848008
7888.0,7888.0,0.020363787
7889.0,7889.0,0.19105066
7890.0,7890.0,0.4490272
7891.0,7891.0,8.2807237E-4
7892.0,7892.0,0.517294
7893.0,7893.0,0.3087564
7894.0,7894.0,2.7082547E-9
7895.0,7895.0,0.4881782
7896.0,7896.0,0.37836552
7897.0,7897.0,0.47744945
7898.0,7898.0,0.0060971314
7899.0,7899.0,0.0011858125
7900.0,7900.0,0.48305815
7901.0,7901.0,0.061401553
7902.0,7902.0,3.3645297E-4
7903.0,7903.0,0.02790446
7904.0,7904.0,0.53213143
7905.0,7905.0,0.17586678
7906.0,7906.0,0.28274527
7907.0,7907.0,0.20704235
7908.0,7908.0,4.4441267E-4
7909.0,7909.0,0.001461304
7910.0,7910.0,0.19160967
7911.0,7911.0,0.43553084
7912.0,7912.0,0.6005587
7913.0,7913.0,0.14830509
7914.0,7914.0,2.0668163E-5
7915.0,7915.0,0.5649469
7916.0,7916.0,0.62075675
7917.0,7917.0,0.15858053
7918.0,7918.0,0.009247064
7919.0,7919.0,0.22753824
7920.0,7920.0,0.29916346
7921.0,7921.0,0.40413156
7922.0,7922.0,0.10713615
7923.0,7923.0,7.5485633E-4
7924.0,7924.0,0.5739551
7925.0,7925.0,0.0033057423
7926.0,7926.0,0.31080234
7927.0,7927.0,0.47821292
7928.0,7928.0,0.049945746
7929.0,7929.0,0.32248577
7930.0,7930.0,0.013001049
7931.0,7931.0,4.034997E-6
7932.0,7932.0,0.43024597
7933.0,7933.0,0.34248546
7934.0,7934.0,0.49705794
7935.0,7935.0,0.026319444
7936.0,7936.0,0.009434756
7937.0,7937.0,9.847065E-4
7938.0,7938.0,0.0015533208
7939.0,7939.0,1.7001778E-4
7940.0,7940.0,0.19209717
7941.0,7941.0,3.1323623E-8
7942.0,7942.0,0.058379922
7943.0,7943.0,0.3896789
7944.0,7944.0,0.42526263
7945.0,7945.0,0.0060749813
7946.0,7946.0,0.05202886
7947.0,7947.0,0.29584023
7948.0,7948.0,0.0028142878
7949.0,7949.0,0.5421228
7950.0,7950.0,9.701365E-4
7951.0,7951.0,0.03982732
7952.0,7952.0,0.5781374
7953.0,7953.0,0.065728925
7954.0,7954.0,0.20669423
7955.0,7955.0,1.0806932E-6
7956.0,7956.0,0.20042329
7957.0,7957.0,0.0015654695
7958.0,7958.0,0.45169547
7959.0,7959.0,0.6257543
7960.0,7960.0,0.004586394
7961.0,7961.0,0.57151604
7962.0,7962.0,0.28479365
7963.0,7963.0,0.0063452455
7964.0,7964.0,0.029504118
7965.0,7965.0,0.0038514354
7966.0,7966.0,0.5313528
7967.0,7967.0,9.6193806E-4
7968.0,7968.0,0.20700182
7969.0,7969.0,0.0028449015
7970.0,7970.0,0.044461228
7971.0,7971.0,0.35785517
7972.0,7972.0,0.017908525
7973.0,7973.0,3.9348236E-4
7974.0,7974.0,0.4814466
7975.0,7975.0,0.040862672
7976.0,7976.0,0.0013947653
7977.0,7977.0,0.0017325506
7978.0,7978.0,0.016079893
7979.0,7979.0,6.9504014E-11
7980.0,7980.0,0.091179036
7981.0,7981.0,0.22382209
7982.0,7982.0,7.79636E-9
7983.0,7983.0,0.4016239
7984.0,7984.0,0.09912161
7985.0,7985.0,0.07877184
7986.0,7986.0,0.2558774
7987.0,7987.0,0.014645992
7988.0,7988.0,0.63997614
7989.0,7989.0,0.44220924
7990.0,7990.0,0.5806861
7991.0,7991.0,0.058883656
7992.0,7992.0,0.63314116
7993.0,7993.0,0.32978514
7994.0,7994.0,0.0011400781
7995.0,7995.0,0.2989498
7996.0,7996.0,0.5404595
7997.0,7997.0,0.5499053
7998.0,7998.0,0.22016196
7999.0,7999.0,0.5562716
8000.0,8000.0,0.2929632
8001.0,8001.0,0.49109936
8002.0,8002.0,0.5887295
8003.0,8003.0,1.651494E-4
8004.0,8004.0,0.07838963
8005.0,8005.0,0.17885175
8006.0,8006.0,0.07003245
8007.0,8007.0,0.005678166
8008.0,8008.0,0.004535806
8009.0,8009.0,0.5157159
8010.0,8010.0,1.0665106E-4
8011.0,8011.0,4.0578685E-4
8012.0,8012.0,0.20124334
8013.0,8013.0,8.067702E-4
8014.0,8014.0,0.45968446
8015.0,8015.0,0.6084915
8016.0,8016.0,0.1572266
8017.0,8017.0,0.19325897
8018.0,8018.0,0.29231635
8019.0,8019.0,0.21640809
8020.0,8020.0,0.14354534
8021.0,8021.0,0.5874583
8022.0,8022.0,0.59980524
8023.0,8023.0,0.11680865
8024.0,8024.0,0.55446017
8025.0,8025.0,0.03938584
8026.0,8026.0,2.150194E-4
8027.0,8027.0,0.008627513
8028.0,8028.0,0.54598874
8029.0,8029.0,0.62069917
8030.0,8030.0,0.00736262
8031.0,8031.0,0.3202893
8032.0,8032.0,0.021715147
8033.0,8033.0,0.0051806197
8034.0,8034.0,0.22578523
8035.0,8035.0,9.201776E-4
8036.0,8036.0,0.005849172
8037.0,8037.0,0.014260096
8038.0,8038.0,0.037339665
8039.0,8039.0,0.007092495
8040.0,8040.0,0.35463673
8041.0,8041.0,0.6631713
8042.0,8042.0,2.0873066E-4
8043.0,8043.0,7.448983E-4
8044.0,8044.0,0.42907497
8045.0,8045.0,1.1637605E-12
8046.0,8046.0,0.12428287
8047.0,8047.0,0.0042973235
8048.0,8048.0,1.5427198E-5
8049.0,8049.0,0.1303943
8050.0,8050.0,0.2979407
8051.0,8051.0,0.038855843
8052.0,8052.0,0.008035373
8053.0,8053.0,0.054646976
8054.0,8054.0,0.011901393
8055.0,8055.0,0.35973778
8056.0,8056.0,0.50982285
8057.0,8057.0,0.2770927
8058.0,8058.0,0.0024548012
8059.0,8059.0,0.28322452
8060.0,8060.0,1.8552615E-4
8061.0,8061.0,0.035339426
8062.0,8062.0,1.5302288E-7
8063.0,8063.0,0.0098222215
8064.0,8064.0,0.30403596
8065.0,8065.0,0.044270117
8066.0,8066.0,0.566302
8067.0,8067.0,0.14774927
8068.0,8068.0,0.037083905
8069.0,8069.0,0.03923001
8070.0,8070.0,0.048590597
8071.0,8071.0,0.42953965
8072.0,8072.0,0.57109296
8073.0,8073.0,4.8915524E-4
8074.0,8074.0,0.46832353
8075.0,8075.0,3.6372387E-4
8076.0,8076.0,0.11602436
8077.0,8077.0,0.031570364
8078.0,8078.0,0.2709406
8079.0,8079.0,1.0031992E-7
8080.0,8080.0,1.7183267E-4
8081.0,8081.0,0.42490834
8082.0,8082.0,0.0031477984
8083.0,8083.0,0.41253936
8084.0,8084.0,0.13664079
8085.0,8085.0,0.054109287
8086.0,8086.0,8.177961E-4
8087.0,8087.0,0.53797936
8088.0,8088.0,0.00589498
8089.0,8089.0,0.42078543
8090.0,8090.0,0.23823942
8091.0,8091.0,2.1071484E-5
8092.0,8092.0,0.19497873
8093.0,8093.0,0.24360211
8094.0,8094.0,0.060460478
8095.0,8095.0,0.18230832
8096.0,8096.0,4.957194E-4
8097.0,8097.0,4.7453222E-4
8098.0,8098.0,0.27097982
8099.0,8099.0,4.110999E-6
8100.0,8100.0,0.34547192
8101.0,8101.0,0.56540227
8102.0,8102.0,9.20635E-7
8103.0,8103.0,5.6183536E-4
8104.0,8104.0,0.008869368
8105.0,8105.0,0.09606714
8106.0,8106.0,0.08296544
8107.0,8107.0,0.00365184
8108.0,8108.0,0.50185484
8109.0,8109.0,0.56394315
8110.0,8110.0,0.049544957
8111.0,8111.0,0.56911135
8112.0,8112.0,0.60649806
8113.0,8113.0,0.17386441
8114.0,8114.0,0.01417438
8115.0,8115.0,0.37315756
8116.0,8116.0,0.005046149
8117.0,8117.0,0.032029986
8118.0,8118.0,0.34110945
8119.0,8119.0,0.0074033733
8120.0,8120.0,0.45725352
8121.0,8121.0,0.0013365073
8122.0,8122.0,2.1458568E-6
8123.0,8123.0,0.0010694263
8124.0,8124.0,0.090334654
8125.0,8125.0,0.56984496
8126.0,8126.0,0.5868732
8127.0,8127.0,0.010749002
8128.0,8128.0,0.16089627
8129.0,8129.0,0.008861815
8130.0,8130.0,0.3959687
8131.0,8131.0,0.03524429
8132.0,8132.0,0.33347413
8133.0,8133.0,0.60138786
8134.0,8134.0,0.096079685
8135.0,8135.0,0.0026821205
8136.0,8136.0,0.56806797
8137.0,8137.0,0.63595957
8138.0,8138.0,0.4253957
8139.0,8139.0,0.31457126
8140.0,8140.0,0.06302739
8141.0,8141.0,0.24103858
8142.0,8142.0,6.860205E-4
8143.0,8143.0,0.017357133
8144.0,8144.0,0.15136527
8145.0,8145.0,9.8880686E-5
8146.0,8146.0,0.47369918
8147.0,8147.0,0.16075158
8148.0,8148.0,0.005938813
8149.0,8149.0,8.5208965E-5
8150.0,8150.0,1.866683E-4
8151.0,8151.0,0.019124307
8152.0,8152.0,0.59638506
8153.0,8153.0,0.21243662
8154.0,8154.0,2.3051396E-7
8155.0,8155.0,0.18623187
8156.0,8156.0,7.1956245E-5
8157.0,8157.0,0.0067351777
8158.0,8158.0,0.03000123
8159.0,8159.0,0.013882977
8160.0,8160.0,0.23310162
8161.0,8161.0,0.005476073
8162.0,8162.0,0.0015205139
8163.0,8163.0,0.006897887
8164.0,8164.0,0.6019935
8165.0,8165.0,1.425995E-7
8166.0,8166.0,1.2927143E-4
8167.0,8167.0,1.9615923E-8
8168.0,8168.0,8.936555E-4
8169.0,8169.0,0.18573421
8170.0,8170.0,0.007445711
8171.0,8171.0,0.0037660466
8172.0,8172.0,0.005435904
8173.0,8173.0,0.41744152
8174.0,8174.0,0.01117777
8175.0,8175.0,0.09498624
8176.0,8176.0,0.21394059
8177.0,8177.0,0.0016564701
8178.0,8178.0,0.16267388
8179.0,8179.0,0.27753773
8180.0,8180.0,0.042102545
8181.0,8181.0,0.17280936
8182.0,8182.0,0.43273577
8183.0,8183.0,6.9747184E-4
8184.0,8184.0,7.236316E-5
8185.0,8185.0,0.0029657227
8186.0,8186.0,0.3745949
8187.0,8187.0,0.25150627
8188.0,8188.0,0.6146938
8189.0,8189.0,0.51273173
8190.0,8190.0,1.756405E-8
8191.0,8191.0,0.021743651
8192.0,8192.0,7.0587794E-6
8193.0,8193.0,0.6326629
8194.0,8194.0,0.50116616
8195.0,8195.0,0.07382455
8196.0,8196.0,0.08049135
8197.0,8197.0,0.39397418
8198.0,8198.0,0.038137347
8199.0,8199.0,0.03695185
8200.0,8200.0,0.004010394
8201.0,8201.0,0.5521602
8202.0,8202.0,0.1120081
8203.0,8203.0,0.42284244
8204.0,8204.0,0.5337137
8205.0,8205.0,0.0012172173
8206.0,8206.0,0.0055517787
8207.0,8207.0,0.0011078594
8208.0,8208.0,0.53509885
8209.0,8209.0,0.55378556
8210.0,8210.0,0.5900672
8211.0,8211.0,0.076906756
8212.0,8212.0,0.015434745
8213.0,8213.0,0.0059181503
8214.0,8214.0,0.38873643
8215.0,8215.0,0.07119938
8216.0,8216.0,0.58122164
8217.0,8217.0,0.5673913
8218.0,8218.0,7.027305E-4
8219.0,8219.0,6.5360364E-4
8220.0,8220.0,0.033768892
8221.0,8221.0,2.950394E-6
8222.0,8222.0,0.057477627
8223.0,8223.0,0.018948907
8224.0,8224.0,0.001022033
8225.0,8225.0,0.11862194
8226.0,8226.0,0.46594843
8227.0,8227.0,0.087956086
8228.0,8228.0,0.32658297
8229.0,8229.0,0.0037160334
8230.0,8230.0,0.006974836
8231.0,8231.0,0.0031153902
8232.0,8232.0,0.23804754
8233.0,8233.0,0.18765432
8234.0,8234.0,0.0024301424
8235.0,8235.0,0.15392533
8236.0,8236.0,0.08144477
8237.0,8237.0,4.8321308E-4
8238.0,8238.0,7.0699825E-5
8239.0,8239.0,2.044326E-4
8240.0,8240.0,0.054108292
8241.0,8241.0,0.5499641
8242.0,8242.0,0.058158696
8243.0,8243.0,0.10351858
8244.0,8244.0,0.010281913
8245.0,8245.0,0.59304416
8246.0,8246.0,5.2761886E-4
8247.0,8247.0,0.23000236
8248.0,8248.0,0.048118234
8249.0,8249.0,0.55840045
8250.0,8250.0,3.3826382E-6
8251.0,8251.0,0.46206957
8252.0,8252.0,0.007129249
8253.0,8253.0,0.5981388
8254.0,8254.0,0.021072786
8255.0,8255.0,0.00782667
8256.0,8256.0,0.18006389
8257.0,8257.0,0.4977168
8258.0,8258.0,0.41164413
8259.0,8259.0,0.01342133
8260.0,8260.0,0.5399715
8261.0,8261.0,0.0019330655
8262.0,8262.0,0.0026399863
8263.0,8263.0,0.02709662
8264.0,8264.0,0.0023354276
8265.0,8265.0,0.53502697
8266.0,8266.0,0.026212862
8267.0,8267.0,0.03818652
8268.0,8268.0,0.26805118
8269.0,8269.0,1.8911078E-4
8270.0,8270.0,5.891542E-6
8271.0,8271.0,7.0876646E-5
8272.0,8272.0,0.0018720302
8273.0,8273.0,0.5811458
8274.0,8274.0,0.6561982
8275.0,8275.0,0.2466421
8276.0,8276.0,0.12685196
8277.0,8277.0,1.22775E-6
8278.0,8278.0,6.55001E-7
8279.0,8279.0,0.063184716
8280.0,8280.0,0.14007796
8281.0,8281.0,0.13236593
8282.0,8282.0,0.103011616
8283.0,8283.0,0.30314705
8284.0,8284.0,0.54217803
8285.0,8285.0,2.4472207E-5
8286.0,8286.0,0.048980173
8287.0,8287.0,1.7552527E-4
8288.0,8288.0,0.5314702
8289.0,8289.0,8.7718155E-10
8290.0,8290.0,0.032915156
8291.0,8291.0,1.329039E-9
8292.0,8292.0,0.02287532
8293.0,8293.0,6.8616697E-7
8294.0,8294.0,0.35994804
8295.0,8295.0,0.024268812
8296.0,8296.0,0.0032204587
8297.0,8297.0,6.18897E-5
8298.0,8298.0,2.5822796E-4
8299.0,8299.0,0.13321747
8300.0,8300.0,0.01937989
8301.0,8301.0,1.047199E-7
8302.0,8302.0,0.16037703
8303.0,8303.0,0.08745576
8304.0,8304.0,0.45014665
8305.0,8305.0,2.308744E-4
8306.0,8306.0,8.688847E-4
8307.0,8307.0,1.0533733E-4
8308.0,8308.0,3.2433525E-6
8309.0,8309.0,0.0010615005
8310.0,8310.0,0.044904392
8311.0,8311.0,0.2846736
8312.0,8312.0,0.007376577
8313.0,8313.0,0.001967431
8314.0,8314.0,8.4000267E-4
8315.0,8315.0,5.8200106E-4
8316.0,8316.0,0.13098538
8317.0,8317.0,0.5461994
8318.0,8318.0,0.043293543
8319.0,8319.0,0.50248957
8320.0,8320.0,0.1854636
8321.0,8321.0,0.042643867
8322.0,8322.0,3.827625E-4
8323.0,8323.0,0.0068996274
8324.0,8324.0,0.019680995
8325.0,8325.0,0.43744898
8326.0,8326.0,0.038680874
